SPDR S&P 500 ETF Trust,Last: 447.26,Change:  -1.44
"Date: February 8, 2022, 3:06 AM EST",Bid: 448.1,Ask: 448.13,Size: 5*1,"Volume: 84,472,859"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Feb 09 2022,SPY220209C00285000,165.64,0,162.52,163.23,0,0.02,1,0,20,285.00,SPY220209P00285000,0.01,0.005,0,0.01,21,1.8177,0,0,754
Wed Feb 09 2022,SPY220209C00290000,0,0,157.52,158.23,0,0.02,1,0,0,290.00,SPY220209P00290000,0.01,0,0,0.01,0,1.6919,0,0,19
Wed Feb 09 2022,SPY220209C00295000,0,0,152.55,153.25,0,0.02,1,0,0,295.00,SPY220209P00295000,0.01,0,0,0.01,0,1.6703,0,0,10
Wed Feb 09 2022,SPY220209C00300000,0,0,147.53,148.22,0,0.02,1,0,0,300.00,SPY220209P00300000,0.01,0,0,0.01,0,1.5414,0,0,214
Wed Feb 09 2022,SPY220209C00305000,144.48,-1.355,142.55,143.24,2,0.02,1,0,2,305.00,SPY220209P00305000,0.01,0,0,0.01,0,1.5291,0,0,79
Wed Feb 09 2022,SPY220209C00310000,0,0,137.55,138.25,0,0.02,1,0,0,310.00,SPY220209P00310000,0.01,0,0,0.01,0,1.501,0,0,103
Wed Feb 09 2022,SPY220209C00315000,114.3,0,132.53,133.25,0,0.02,1,0,10,315.00,SPY220209P00315000,0.01,0,0,0.01,0,1.376,0,0,127
Wed Feb 09 2022,SPY220209C00320000,127.19,-3.645,127.53,128.22,10,0.02,1,0,10,320.00,SPY220209P00320000,0.01,0,0,0.01,0,1.376,0,0,241
Wed Feb 09 2022,SPY220209C00325000,0,0,122.53,123.25,0,0.02,1,0,0,325.00,SPY220209P00325000,0.01,0,0,0.01,0,1.251,0,0,150
Wed Feb 09 2022,SPY220209C00330000,0,0,117.55,118.25,0,0.02,1,0,0,330.00,SPY220209P00330000,0.01,0,0,0.01,0,1.251,0,0,95
Wed Feb 09 2022,SPY220209C00335000,0,0,112.53,113.25,0,0.02,1,0,0,335.00,SPY220209P00335000,0.01,0,0,0.01,0,1.1885,0,0,3315
Wed Feb 09 2022,SPY220209C00340000,0,0,107.55,108.22,0,0.02,1,0,0,340.00,SPY220209P00340000,0.01,0.005,0,0.01,1,1.126,0,0,2682
Wed Feb 09 2022,SPY220209C00345000,0,0,102.55,103.22,0,0.02,1,0,0,345.00,SPY220209P00345000,0.01,0,0,0.01,0,1.0635,0,0,554
Wed Feb 09 2022,SPY220209C00350000,0,0,97.53,98.25,0,0.02,1,0,0,350.00,SPY220209P00350000,0.01,0,0,0.01,0,1.001,0,0,1203
Wed Feb 09 2022,SPY220209C00355000,92.44,-3.42,92.53,93.25,6,0.02,1,0,6,355.00,SPY220209P00355000,0.01,0,0,0.01,0,0.9794,0,0,1010
Wed Feb 09 2022,SPY220209C00359000,0,0,0,0,0,0,1,0,0,359.00,SPY220209P00359000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00360000,0,0,87.53,88.22,0,0.02,1,0,0,360.00,SPY220209P00360000,0.01,0,0,0.01,0,0.9243,0,0,740
Wed Feb 09 2022,SPY220209C00361000,0,0,0,0,0,0,1,0,0,361.00,SPY220209P00361000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00362000,0,0,0,0,0,0,1,0,0,362.00,SPY220209P00362000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00363000,0,0,0,0,0,0,1,0,0,363.00,SPY220209P00363000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00364000,0,0,0,0,0,0,1,0,0,364.00,SPY220209P00364000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00365000,0,0,82.57,83.22,0,0.02,1,0,0,365.00,SPY220209P00365000,0.01,0,0,0.01,0,0.8698,0,0,808
Wed Feb 09 2022,SPY220209C00366000,0,0,0,0,0,0,1,0,0,366.00,SPY220209P00366000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00367000,0,0,0,0,0,0,1,0,0,367.00,SPY220209P00367000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00368000,0,0,0,0,0,0,1,0,0,368.00,SPY220209P00368000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00369000,0,0,0,0,0,0,1,0,0,369.00,SPY220209P00369000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00370000,60,0,77.53,78.24,0,0.02,1,0,1,370.00,SPY220209P00370000,0.02,0,0,0.01,0,0.8159,0,0,286
Wed Feb 09 2022,SPY220209C00371000,0,0,0,0,0,0,1,0,0,371.00,SPY220209P00371000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00372000,0,0,0,0,0,0,1,0,0,372.00,SPY220209P00372000,0,0,0,0,0,0,0,0,0
Wed Feb 09 2022,SPY220209C00373000,0,0,0,0,0,0,1,0,0,373.00,SPY220209P00373000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00374000,0,0,0,0,0,0,1,0,0,374.00,SPY220209P00374000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00375000,73.91,-1.94,72.56,73.24,10,0.02,1,0,18,375.00,SPY220209P00375000,0.01,-0.005,0,0.01,3,0.7624,-0.0001,0,2023
Wed Feb 09 2022,SPY220209C00376000,0,0,0,0,0,0,1,0,0,376.00,SPY220209P00376000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00377000,0,0,0,0,0,0,1,0,0,377.00,SPY220209P00377000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00378000,0,0,0,0,0,0,1,0,0,378.00,SPY220209P00378000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00379000,0,0,0,0,0,0,1,0,0,379.00,SPY220209P00379000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00380000,68.95,-1.905,67.53,68.24,10,0.02,1,0,1,380.00,SPY220209P00380000,0.01,0,0,0.01,0,0.7095,-0.0001,0,6001
Wed Feb 09 2022,SPY220209C00381000,0,0,0,0,0,0,1,0,0,381.00,SPY220209P00381000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00382000,0,0,0,0,0,0,1,0,0,382.00,SPY220209P00382000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00383000,0,0,0,0,0,0,1,0,0,383.00,SPY220209P00383000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00384000,0,0,0,0,0,0,1,0,0,384.00,SPY220209P00384000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00385000,70.19,0,62.56,63.22,0,0.02,1,0,20,385.00,SPY220209P00385000,0.02,0,0,0.01,0,0.657,-0.0001,0,1003
Wed Feb 09 2022,SPY220209C00386000,0,0,0,0,0,0,1,0,0,386.00,SPY220209P00386000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00387000,0,0,0,0,0,0,1,0,0,387.00,SPY220209P00387000,0,0,0,0,0,0,-0.0001,0,0
Wed Feb 09 2022,SPY220209C00388000,0,0,0,0,0,0,1,0,0,388.00,SPY220209P00388000,0,0,0,0,0,0,-0.0002,0,0
Wed Feb 09 2022,SPY220209C00389000,0,0,0,0,0,0,1,0,0,389.00,SPY220209P00389000,0,0,0,0,0,0,-0.0002,0,0
Wed Feb 09 2022,SPY220209C00390000,0,0,57.56,58.22,0,0.02,1,0,0,390.00,SPY220209P00390000,0.01,-0.015,0,0.01,1,0.605,-0.0002,0,762
Wed Feb 09 2022,SPY220209C00391000,0,0,0,0,0,0,1,0,0,391.00,SPY220209P00391000,0,0,0,0,0,0,-0.0002,0,0
Wed Feb 09 2022,SPY220209C00392000,56.96,-1.9,55.55,56.26,10,0.02,1,0,10,392.00,SPY220209P00392000,0.03,0,0,0.01,0,0.5842,-0.0002,0,525
Wed Feb 09 2022,SPY220209C00393000,0,0,0,0,0,0,1,0,0,393.00,SPY220209P00393000,0,0,0,0,0,0,-0.0002,0,0
Wed Feb 09 2022,SPY220209C00394000,0,0,53.53,54.26,0,0.02,1,0,0,394.00,SPY220209P00394000,0.05,0,0,0.01,0,0.5636,-0.0002,0.0001,361
Wed Feb 09 2022,SPY220209C00395000,54.53,-1.33,52.57,53.24,6,0.02,1,0,6,395.00,SPY220209P00395000,0.01,-0.015,0,0.01,10,0.5533,-0.0003,0.0001,1414
Wed Feb 09 2022,SPY220209C00396000,53.15,-1.71,51.53,52.25,1,0.02,1,0,1,396.00,SPY220209P00396000,0.01,-0.015,0,0.01,7,0.543,-0.0003,0.0001,428
Wed Feb 09 2022,SPY220209C00397000,0,0,0,0,0,0,1,0,0,397.00,SPY220209P00397000,0,0,0,0,0,0,-0.0003,0.0001,0
Wed Feb 09 2022,SPY220209C00398000,32.99,0,49.53,50.26,0,0.02,1,0,10,398.00,SPY220209P00398000,0.01,-0.015,0,0.01,102,0.5224,-0.0004,0.0001,930
Wed Feb 09 2022,SPY220209C00399000,0,0,0,0,0,0,1,0,0,399.00,SPY220209P00399000,0,0,0,0,0,0,-0.0004,0.0001,0
Wed Feb 09 2022,SPY220209C00400000,48.97,-1.905,47.54,48.24,29,0.02,1,0,3,400.00,SPY220209P00400000,0.01,-0.015,0,0.01,830,0.5019,-0.0004,0.0001,3895
Wed Feb 09 2022,SPY220209C00401000,0,0,0,0,0,0,1,0,0,401.00,SPY220209P00401000,0,0,0,0,0,0,-0.0004,0.0001,0
Wed Feb 09 2022,SPY220209C00402000,0,0,45.57,46.26,0,0.02,1,0,0,402.00,SPY220209P00402000,0.01,-0.015,0.01,0.02,208,0.4842,-0.0005,0.0001,3370
Wed Feb 09 2022,SPY220209C00403000,0,0,0,0,0,0,1,0,0,403.00,SPY220209P00403000,0,0,0,0,0,0,-0.0005,0.0001,0
Wed Feb 09 2022,SPY220209C00404000,41.2,0,43.57,44.26,0,0.02,1,0,0,404.00,SPY220209P00404000,0.01,-0.025,0.01,0.02,141,0.4639,-0.0006,0.0001,602
Wed Feb 09 2022,SPY220209C00405000,44,-1.845,42.54,43.26,3,0.02,0.9999,0.0001,14,405.00,SPY220209P00405000,0.01,-0.025,0.01,0.02,362,0.4538,-0.0006,0.0002,1296
Wed Feb 09 2022,SPY220209C00406000,0,0,41.56,42.23,0,0.02,0.9999,0.0001,0,406.00,SPY220209P00406000,0.01,-0.025,0.01,0.02,491,0.4437,-0.0007,0.0002,676
Wed Feb 09 2022,SPY220209C00407000,0,0,0,0,0,0,0.9998,0.0001,0,407.00,SPY220209P00407000,0,0,0,0,0,0,-0.0008,0.0002,0
Wed Feb 09 2022,SPY220209C00408000,39.73,-3.13,39.53,40.23,120,0.02,0.9998,0.0002,120,408.00,SPY220209P00408000,0.02,-0.015,0.01,0.02,73,0.4235,-0.0008,0.0002,1442
Wed Feb 09 2022,SPY220209C00409000,0,0,0,0,0,0,0.9998,0.0002,0,409.00,SPY220209P00409000,0,0,0,0,0,0,-0.0009,0.0002,0
Wed Feb 09 2022,SPY220209C00410000,27,0,37.56,38.23,0,0.02,0.9997,0.0003,1,410.00,SPY220209P00410000,0.03,-0.015,0.01,0.02,317,0.4034,-0.001,0.0003,5032
Wed Feb 09 2022,SPY220209C00411000,0,0,0,0,0,0,0.9996,0.0003,0,411.00,SPY220209P00411000,0,0,0,0,0,0,-0.0011,0.0003,0
Wed Feb 09 2022,SPY220209C00412000,0,0,35.53,36.25,0,0.02,0.9995,0.0004,0,412.00,SPY220209P00412000,0.01,-0.035,0.01,0.02,238,0.4078,-0.0012,0.0003,990
Wed Feb 09 2022,SPY220209C00413000,0,0,0,0,0,0,0.9994,0.0004,0,413.00,SPY220209P00413000,0,0,0,0,0,0,-0.0014,0.0004,0
Wed Feb 09 2022,SPY220209C00414000,35.48,0,33.57,34.25,0,0.02,0.9993,0.0004,13,414.00,SPY220209P00414000,0.02,-0.035,0.01,0.02,270,0.3864,-0.0015,0.0004,882
Wed Feb 09 2022,SPY220209C00415000,33.98,-1.91,32.58,33.25,4,0.02,0.9991,0.0005,80,415.00,SPY220209P00415000,0.01,-0.045,0.01,0.02,1370,0.3757,-0.0016,0.0005,1703
Wed Feb 09 2022,SPY220209C00416000,32.84,-2.04,31.56,32.27,11,0.02,0.9989,0.0006,92,416.00,SPY220209P00416000,0.01,-0.045,0.01,0.02,936,0.365,-0.0018,0.0005,2368
Wed Feb 09 2022,SPY220209C00417000,0,0,0,0,0,0,0.9987,0.0006,0,417.00,SPY220209P00417000,0,0,0,0,0,0,-0.002,0.0006,0
Wed Feb 09 2022,SPY220209C00418000,29.72,0,29.54,30.27,0,0.02,0.9985,0.0007,3,418.00,SPY220209P00418000,0.02,-0.055,0.01,0.02,1837,0.3436,-0.0023,0.0007,3761
Wed Feb 09 2022,SPY220209C00419000,0,0,0,0,0,0,0.9982,0.0008,0,419.00,SPY220209P00419000,0,0,0,0,0,0,-0.0026,0.0008,0
Wed Feb 09 2022,SPY220209C00420000,27.19,-3.755,27.56,28.26,34,0.02,0.9979,0.0009,40,420.00,SPY220209P00420000,0.02,-0.065,0.02,0.03,3310,0.3302,-0.0029,0.0009,11368
Wed Feb 09 2022,SPY220209C00421000,25.9,0,26.54,27.26,0,0.02,0.9976,0.001,46,421.00,SPY220209P00421000,0.02,-0.075,0.02,0.03,848,0.3193,-0.0032,0.001,3751
Wed Feb 09 2022,SPY220209C00422000,25.68,0,25.54,26.24,0,0.02,0.9971,0.0012,197,422.00,SPY220209P00422000,0.03,-0.075,0.02,0.03,1177,0.3184,-0.0037,0.0011,5736
Wed Feb 09 2022,SPY220209C00423000,25.71,-2.265,24.55,25.24,106,0.02,0.9965,0.0014,156,423.00,SPY220209P00423000,0.03,-0.085,0.02,0.03,2753,0.3071,-0.0043,0.0013,2526
Wed Feb 09 2022,SPY220209C00424000,23.8,-3.17,23.56,24.28,4,0.02,0.9958,0.0016,625,424.00,SPY220209P00424000,0.03,-0.105,0.02,0.03,2557,0.2959,-0.005,0.0015,3766
Wed Feb 09 2022,SPY220209C00425000,23.76,-2.225,22.54,23.26,1,0.02,0.9949,0.0019,70,425.00,SPY220209P00425000,0.05,-0.095,0.03,0.04,2506,0.2997,-0.0059,0.0018,4071
Wed Feb 09 2022,SPY220209C00426000,21.36,-3.65,21.58,22.27,12,0.02,0.9937,0.0022,406,426.00,SPY220209P00426000,0.04,-0.125,0.03,0.04,1761,0.2877,-0.0071,0.0022,2030
Wed Feb 09 2022,SPY220209C00427000,22.94,-1.085,20.6,21.29,49,0.02,0.9922,0.0027,29,427.00,SPY220209P00427000,0.05,-0.135,0.04,0.05,4404,0.2852,-0.0086,0.0027,5514
Wed Feb 09 2022,SPY220209C00428000,22.32,-0.735,19.59,20.29,3,0.02,0.9901,0.0033,186,428.00,SPY220209P00428000,0.06,-0.155,0.04,0.05,1474,0.2807,-0.0107,0.0033,3399
Wed Feb 09 2022,SPY220209C00429000,20.96,0,18.58,19.3,0,0.02,0.9873,0.0041,25,429.00,SPY220209P00429000,0.07,-0.175,0.05,0.06,2732,0.2741,-0.0135,0.0041,3651
Wed Feb 09 2022,SPY220209C00430000,17.93,-3.175,17.63,18.28,87,0.02,0.9836,0.0051,2991,430.00,SPY220209P00430000,0.07,-0.205,0.07,0.08,8904,0.2741,-0.0171,0.0051,13450
Wed Feb 09 2022,SPY220209C00431000,19.3,-0.88,16.64,17.3,2,0.02,0.9788,0.0064,8,431.00,SPY220209P00431000,0.1,-0.215,0.08,0.09,2826,0.2687,-0.0219,0.0063,3123
Wed Feb 09 2022,SPY220209C00432000,15.53,-3.685,15.67,16.33,37,0.02,0.9726,0.0079,275,432.00,SPY220209P00432000,0.12,-0.235,0.11,0.12,5010,0.2669,-0.0281,0.0079,3740
Wed Feb 09 2022,SPY220209C00433000,14.74,-3.525,14.66,15.35,102,0.02,0.9647,0.0098,33,433.00,SPY220209P00433000,0.14,-0.275,0.14,0.15,10341,0.2624,-0.0359,0.0098,3966
Wed Feb 09 2022,SPY220209C00434000,13.96,-3.375,13.71,14.36,226,0.02,0.9548,0.012,578,434.00,SPY220209P00434000,0.19,-0.285,0.18,0.19,4357,0.2615,-0.0458,0.012,4234
Wed Feb 09 2022,SPY220209C00435000,13.11,-3.295,12.8,13.43,91,0.02,0.9425,0.0146,869,435.00,SPY220209P00435000,0.24,-0.305,0.23,0.24,19921,0.2576,-0.058,0.0146,7461
Wed Feb 09 2022,SPY220209C00436000,12.17,-3.3,11.83,12.49,101,0.2512,0.9276,0.0176,827,436.00,SPY220209P00436000,0.31,-0.315,0.3,0.31,9245,0.2579,-0.0728,0.0176,4183
Wed Feb 09 2022,SPY220209C00437000,10.91,-3.655,10.92,11.54,17,0.2501,0.9098,0.021,113,437.00,SPY220209P00437000,0.39,-0.325,0.38,0.39,14364,0.2555,-0.0907,0.0209,10081
Wed Feb 09 2022,SPY220209C00438000,11.75,-1.93,10.05,10.63,142,0.2504,0.8886,0.0247,640,438.00,SPY220209P00438000,0.47,-0.355,0.47,0.48,11200,0.2534,-0.1118,0.0246,6260
Wed Feb 09 2022,SPY220209C00439000,9.36,-3.435,9.18,9.72,210,0.2506,0.8638,0.0287,185,439.00,SPY220209P00439000,0.58,-0.36,0.59,0.6,7597,0.2511,-0.1365,0.0286,4132
Wed Feb 09 2022,SPY220209C00440000,8.44,-3.495,8.4,8.83,1754,0.2514,0.8352,0.0329,1807,440.00,SPY220209P00440000,0.72,-0.355,0.72,0.73,47348,0.2488,-0.1652,0.0329,14965
Wed Feb 09 2022,SPY220209C00441000,7.79,-3.29,7.52,7.96,478,0.2499,0.8024,0.0373,532,441.00,SPY220209P00441000,0.88,-0.345,0.88,0.9,11269,0.2461,-0.1979,0.0373,3612
Wed Feb 09 2022,SPY220209C00442000,6.88,-3.365,6.73,7.12,914,0.2479,0.7653,0.0417,1278,442.00,SPY220209P00442000,1.08,-0.315,1.07,1.08,30675,0.2426,-0.2349,0.0417,7903
Wed Feb 09 2022,SPY220209C00443000,0,0,0,0,0,0,0.7239,0.0461,0,443.00,SPY220209P00443000,0,0,0,0,0,0,-0.2764,0.046,0
Wed Feb 09 2022,SPY220209C00444000,5.4,-3.24,5.29,5.5,1819,0.2412,0.6781,0.0501,1030,444.00,SPY220209P00444000,1.53,-0.27,1.52,1.53,28919,0.2355,-0.3221,0.0501,7592
Wed Feb 09 2022,SPY220209C00445000,4.61,-3.27,4.65,4.69,7144,0.2378,0.6281,0.0537,3177,445.00,SPY220209P00445000,1.81,-0.225,1.81,1.83,77150,0.2324,-0.3721,0.0537,17542
Wed Feb 09 2022,SPY220209C00446000,4.03,-3.095,3.98,4.02,10202,0.2344,0.5743,0.0566,3258,446.00,SPY220209P00446000,2.13,-0.165,2.13,2.16,59572,0.228,-0.4258,0.0566,9902
Wed Feb 09 2022,SPY220209C00447000,0,0,0,0,0,0,0.5174,0.0585,0,447.00,SPY220209P00447000,0,0,0,0,0,0,-0.4827,0.0585,0
Wed Feb 09 2022,SPY220209C00448000,2.79,-2.935,2.79,2.81,50555,0.2271,0.4583,0.0593,10594,448.00,SPY220209P00448000,2.92,0.03,2.93,2.96,98357,0.2208,-0.5418,0.0592,12549
Wed Feb 09 2022,SPY220209C00449000,0,0,0,0,0,0,0.3981,0.0587,0,449.00,SPY220209P00449000,0,0,0,0,0,0,-0.6019,0.0586,0
Wed Feb 09 2022,SPY220209C00450000,1.85,-2.605,1.82,1.84,172763,0.22,0.3385,0.0566,28005,450.00,SPY220209P00450000,3.95,0.32,3.96,4,67524,0.2118,-0.6615,0.0566,14309
Wed Feb 09 2022,SPY220209C00451000,0,0,0,0,0,0,0.2809,0.0531,0,451.00,SPY220209P00451000,0,0,0,0,0,0,-0.7191,0.053,0
Wed Feb 09 2022,SPY220209C00452000,1.12,-2.225,1.1,1.12,115350,0.2129,0.2268,0.0483,16675,452.00,SPY220209P00452000,5.24,0.73,5.1,5.42,12112,0.2046,-0.7732,0.0482,5136
Wed Feb 09 2022,SPY220209C00453000,0,0,0,0,0,0,0.1776,0.0424,0,453.00,SPY220209P00453000,0,0,0,0,0,0,-0.8224,0.0424,0
Wed Feb 09 2022,SPY220209C00454000,0.62,-1.78,0.62,0.63,57918,0.2076,0.1347,0.036,14315,454.00,SPY220209P00454000,6.76,1.185,6.53,7.01,2114,0.1977,-0.8653,0.0359,2811
Wed Feb 09 2022,SPY220209C00455000,0.46,-1.54,0.46,0.47,66787,0.2045,0.099,0.0293,11387,455.00,SPY220209P00455000,7.71,1.56,7.34,7.87,1567,0.1942,-0.901,0.0293,2374
Wed Feb 09 2022,SPY220209C00456000,0.33,-1.32,0.33,0.34,20504,0.2035,0.0708,0.0231,6963,456.00,SPY220209P00456000,8.8,1.985,8.19,8.77,1096,0.1864,-0.9292,0.023,1755
Wed Feb 09 2022,SPY220209C00457000,0,0,0,0,0,0,0.0498,0.0176,0,457.00,SPY220209P00457000,0,0,0,0,0,0,-0.9502,0.0176,0
Wed Feb 09 2022,SPY220209C00458000,0.17,-0.9,0.16,0.17,26021,0.1996,0.0348,0.0132,6349,458.00,SPY220209P00458000,10.35,2.135,9.95,10.63,1162,0.1675,-0.9651,0.0131,1063
Wed Feb 09 2022,SPY220209C00459000,0,0,0,0,0,0,0.0246,0.0098,0,459.00,SPY220209P00459000,0,0,0,0,0,0,-0.9753,0.0098,0
Wed Feb 09 2022,SPY220209C00460000,0.08,-0.575,0.07,0.08,62817,0.1998,0.0178,0.0073,18153,460.00,SPY220209P00460000,12.22,2.425,11.85,12.51,1009,0,-0.9822,0.0073,1021
Wed Feb 09 2022,SPY220209C00461000,0,0,0,0,0,0,0.0131,0.0055,0,461.00,SPY220209P00461000,0,0,0,0,0,0,-0.9868,0.0055,0
Wed Feb 09 2022,SPY220209C00462000,0.04,-0.335,0.03,0.04,8010,0.2035,0.0098,0.0042,7004,462.00,SPY220209P00462000,15.38,3.825,13.82,14.51,163,0.02,-0.9901,0.0042,492
Wed Feb 09 2022,SPY220209C00463000,0,0,0,0,0,0,0.0075,0.0032,0,463.00,SPY220209P00463000,0,0,0,0,0,0,-0.9924,0.0032,0
Wed Feb 09 2022,SPY220209C00464000,0.01,-0.195,0.01,0.02,4549,0.2067,0.0057,0.0025,4858,464.00,SPY220209P00464000,16.16,2.79,15.8,16.51,101,0.02,-0.9942,0.0025,840
Wed Feb 09 2022,SPY220209C00465000,0.01,-0.135,0.01,0.02,3030,0.2054,0.0044,0.0019,8166,465.00,SPY220209P00465000,18.52,4.21,16.78,17.48,138,0.02,-0.9955,0.0019,293
Wed Feb 09 2022,SPY220209C00466000,0.01,-0.095,0,0.01,1681,0.1924,0.0034,0.0015,4357,466.00,SPY220209P00466000,18.41,3.17,17.77,18.48,262,0.02,-0.9965,0.0015,95
Wed Feb 09 2022,SPY220209C00467000,0,0,0,0,0,0,0.0027,0.0012,0,467.00,SPY220209P00467000,0,0,0,0,0,0,-0.9972,0.0012,0
Wed Feb 09 2022,SPY220209C00468000,0.01,-0.045,0,0.01,1548,0.2111,0.0021,0.0009,3274,468.00,SPY220209P00468000,20.89,3.68,19.77,20.48,314,0,-0.9978,0.0009,343
Wed Feb 09 2022,SPY220209C00469000,0,0,0,0,0,0,0.0017,0.0008,0,469.00,SPY220209P00469000,0,0,0,0,0,0,-0.9982,0.0007,0
Wed Feb 09 2022,SPY220209C00470000,0.01,-0.025,0,0.01,818,0.2295,0.0014,0.0006,5879,470.00,SPY220209P00470000,20.45,1.27,21.77,22.47,51,0,-0.9986,0.0006,439
Wed Feb 09 2022,SPY220209C00471000,0,0,0,0,0,0,0.0011,0.0005,0,471.00,SPY220209P00471000,0,0,0,0,0,0,-0.9988,0.0005,0
Wed Feb 09 2022,SPY220209C00472000,0.01,-0.015,0,0.01,1327,0.2477,0.0009,0.0004,3266,472.00,SPY220209P00472000,22.62,1.42,23.75,24.48,8,0,-0.999,0.0004,324
Wed Feb 09 2022,SPY220209C00473000,0.01,-0.005,0,0.01,216,0.2567,0.0008,0.0003,1485,473.00,SPY220209P00473000,25.5,3.32,24.75,25.46,8,0,-0.9992,0.0003,125
Wed Feb 09 2022,SPY220209C00474000,0.01,-0.005,0,0.01,887,0.2657,0.0006,0.0003,2004,474.00,SPY220209P00474000,24.99,1.815,25.74,26.47,19,0,-0.9993,0.0003,42
Wed Feb 09 2022,SPY220209C00475000,0.01,-0.005,0,0.01,159,0.2748,0.0005,0.0002,3152,475.00,SPY220209P00475000,26.02,1.855,26.77,27.47,19,0,-0.9994,0.0002,63
Wed Feb 09 2022,SPY220209C00476000,0.01,0.005,0,0.01,1,0.2837,0.0004,0.0002,408,476.00,SPY220209P00476000,28.36,3.195,27.74,28.48,19,0,-0.9995,0.0002,39
Wed Feb 09 2022,SPY220209C00477000,0.01,0.005,0,0.01,120,0.2926,0.0004,0.0002,11813,477.00,SPY220209P00477000,27.11,0.945,28.74,29.48,12,0,-0.9996,0.0001,16
Wed Feb 09 2022,SPY220209C00478000,0.01,0.005,0,0.01,10,0.3014,0.0003,0.0001,2547,478.00,SPY220209P00478000,27.93,0.775,29.76,30.49,1,0,-0.9996,0.0001,29
Wed Feb 09 2022,SPY220209C00479000,0.01,0,0,0.01,0,0.3101,0.0003,0.0001,640,479.00,SPY220209P00479000,29.29,1.115,30.75,31.46,11,0,-0.9996,0.0001,5
Wed Feb 09 2022,SPY220209C00480000,0.01,0.005,0,0.01,6,0.3189,0.0002,0.0001,883,480.00,SPY220209P00480000,32.47,3.305,31.78,32.44,5,0,-0.9997,0.0001,40
Wed Feb 09 2022,SPY220209C00481000,0.01,0.005,0,0.01,9,0.3275,0.0002,0.0001,447,481.00,SPY220209P00481000,25.03,0,32.74,33.46,0,0,-0.9997,0.0001,20
Wed Feb 09 2022,SPY220209C00482000,0.01,0.005,0,0.01,10,0.3362,0.0002,0.0001,2014,482.00,SPY220209P00482000,31.39,0,33.75,34.47,0,0,-0.9998,0.0001,28
Wed Feb 09 2022,SPY220209C00483000,0.01,0.005,0,0.01,5,0.3448,0.0001,0.0001,2408,483.00,SPY220209P00483000,36.09,0,34.75,35.48,0,0,-0.9998,0.0001,10
Wed Feb 09 2022,SPY220209C00484000,0.01,0,0,0.01,0,0.3534,0.0001,0,4863,484.00,SPY220209P00484000,37.12,0,35.74,36.46,0,0,-0.9998,0,21
Wed Feb 09 2022,SPY220209C00485000,0.01,0.005,0,0.01,1,0.3619,0.0001,0,2683,485.00,SPY220209P00485000,35.95,1.79,36.77,37.48,5,0,-0.9998,0,2
Wed Feb 09 2022,SPY220209C00486000,0.01,0,0,0.01,0,0.3704,0.0001,0,1449,486.00,SPY220209P00486000,28.77,0,37.74,38.47,0,0,-0.9998,0,1
Wed Feb 09 2022,SPY220209C00487000,0.01,0,0,0.01,0,0.3789,0.0001,0,113,487.00,SPY220209P00487000,41.42,0,38.74,39.47,0,0,-0.9998,0,9
Wed Feb 09 2022,SPY220209C00488000,0.02,0,0,0.01,0,0.3873,0.0001,0,577,488.00,SPY220209P00488000,46.92,0,39.75,40.48,0,0,-0.9998,0,20
Wed Feb 09 2022,SPY220209C00489000,0.01,0,0,0.01,0,0.3957,0.0001,0,346,489.00,SPY220209P00489000,38.86,0.695,40.74,41.47,10,0,-0.9998,0,10
Wed Feb 09 2022,SPY220209C00490000,0.01,0.005,0,0.01,3,0.4041,0.0001,0,684,490.00,SPY220209P00490000,0,0,41.78,42.44,0,0,-0.9999,0,0
